episode,step,object_available,task_started,gripper_width_cm,distance_ee_object_cm,grasp_completed,finger_contacts,grasp_attempts,object_lift_height_cm,distance_object_goal_cm,task_aborted,fingers_width,dist_ee_to_cube,dist_cube_to_target,obstacle_in_path,obstacle_count_in_path,reward,is_success,ee_x,ee_y,ee_z,ee_vx,ee_vy,ee_vz,cube_x,cube_y,cube_z,cube_roll,cube_pitch,cube_yaw,cube_vx,cube_vy,cube_vz,target_x,target_y,target_z,action_x,action_y,action_z,action_gripper,j0,j1,j2,j3,j4,j5,j6,jv0,jv1,jv2,jv3,jv4,jv5,jv6,current_subtask,current_task,active_target_name,objects.object_1.type,objects.object_1.size.0,objects.object_1.size.1,objects.object_1.size.2,objects.object_1.mass,objects.object_1.color.0,objects.object_1.color.1,objects.object_1.color.2,objects.object_1.color.3,objects.object_1.initial_position.0,objects.object_1.initial_position.1,objects.object_1.initial_position.2,objects.object_1.lateral_friction,objects.object_1.spinning_friction,objects.object_1.current_position.0,objects.object_1.current_position.1,objects.object_1.current_position.2,scene.table.length,scene.table.width,scene.table.height,scene.table.x_offset,scene.table.lateral_friction,scene.table.spinning_friction,robot_config.control_type,robot_config.block_gripper,robot_config.base_position.0,robot_config.base_position.1,robot_config.base_position.2,target_goal.type,target_goal.targets.0.name,target_goal.targets.0.position.0,target_goal.targets.0.position.1,target_goal.targets.0.position.2,target_goal.mode,scripts.script_1,scripts.reach_only,scripts.left_right,active_state,sat
1,41,1,1,0,40,1,0,1,0,41,0,7.883949848519478e-08,0.43044760823249817,0.41432368755340576,False,0,-0.41432368755340576,False,0.14810669422149658,-2.6988194804289378e-05,0.14319638907909393,0.0006734351627528667,-6.741344986949116e-05,-0.04917186498641968,-0.26198920607566833,-0.04392058402299881,0.019989872351288795,3.1415798664093018,4.5300853344087955e-06,-0.30313989520072937,-2.851839326467598e-06,-3.3786939184210496e-06,-2.2593003856652416e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-3.143002992269025e-05,0.8328930441710792,-4.777137101399303e-06,-1.2853731804678985,-3.9527818915891675e-06,2.1181957238086007,0.785372546957203,1.0799345009558604e-06,0.06998873721023699,-0.00013004425894677174,-0.00822505195534999,0.00011459780461029433,0.07911534593937247,-7.28613028325581e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.261989215752682,-0.04392058549538926,0.01998987294361825,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,42,1,1,0,40,1,0,1,0,41,0,8.044952437558095e-08,0.42870211601257324,0.4143238365650177,False,0,-0.4143238365650177,False,0.14818035066127777,-3.206913606845774e-05,0.1366952359676361,0.0005147493211552501,-6.63235186948441e-05,-0.048778608441352844,-0.2619893252849579,-0.04392072185873985,0.019989872351288795,3.1415798664093018,4.530091246124357e-06,-0.3031443953514099,-2.851823410310317e-06,-3.3786800486268476e-06,-2.2846689817779264e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-3.490181098035113e-05,0.8423006873009073,-9.536111795464684e-06,-1.2861543900119925,4.393339118696091e-07,2.1283777841000906,0.7853633683119519,9.799463582109988e-07,0.07040979706385544,-0.00012768772110334546,-0.0065306813767771164,0.00011509485325350913,0.0782901654247973,-6.956780753485971e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619893298259227,-0.04392072064285741,0.019989872943527023,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,43,1,1,0,40,1,0,1,0,41,0,8.077542901219203e-08,0.42701616883277893,0.41432398557662964,False,0,-0.41432398557662964,False,0.14821496605873108,-3.697520514833741e-05,0.13021394610404968,0.00025744110462255776,-6.533192208735272e-05,-0.048510368913412094,-0.26198944449424744,-0.0439208559691906,0.019989872351288795,3.1415798664093018,4.5300971578399185e-06,-0.30314886569976807,-2.851807494153036e-06,-3.3786661788326455e-06,-2.281477090582129e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-3.829895480433454e-05,0.8517759787317905,-1.4060551691517756e-05,-1.2867635077832684,4.760330040469241e-06,2.1384585102556817,0.7853544859280107,1.2806974666630796e-06,0.0707771084047566,-0.00012586517418210728,-0.005203827572409125,0.00011503556277354075,0.07751100974235907,-6.728348289880039e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198944389852524,-0.04392085578976968,0.019989872943435762,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,44,1,1,0,40,1,0,1,0,41,0,8.12525655646823e-08,0.4253792464733124,0.4143241047859192,False,0,-0.4143241047859192,False,0.14820697903633118,-4.171128603047691e-05,0.12372466921806335,7.5728319643531e-05,-6.46394764771685e-05,-0.04809555783867836,-0.261989563703537,-0.04392099007964134,0.019989872351288795,3.1415798664093018,4.53010306955548e-06,-0.3031533658504486,-2.8517915779957548e-06,-3.3786523090384435e-06,-2.279166438912128e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-4.1635236087851665e-05,0.8613444137633764,-1.834631835869236e-05,-1.287228989147283,9.012810570078578e-06,2.148492344553236,0.7853458529386166,1.3198002183758889e-06,0.07086609045175218,-0.0001241082565512433,-0.004092630686566408,0.000114423828962356,0.07715046411238892,-6.535954066678139e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619895579704896,-0.04392099093612616,0.019989872943344478,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,45,1,1,0,39,1,0,1,0,41,0,8.170712106903011e-08,0.4237920045852661,0.41432422399520874,False,0,-0.41432422399520874,False,0.1481558382511139,-4.628819806384854e-05,0.11722838133573532,-0.00010558493522694334,-6.345788278849795e-05,-0.047684308141469955,-0.26198968291282654,-0.043921127915382385,0.019989872351288795,3.1415798664093018,4.5301089812710416e-06,-0.30315786600112915,-2.8517756618384738e-06,-3.3786384392442415e-06,-2.2825630274780906e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-4.4898025578353335e-05,0.8710051441375384,-2.2422696130288237e-05,-1.2875499227113942,1.3183962016793753e-05,2.1584746037600633,0.7853374818641797,1.4434668436819368e-06,0.07095978857327608,-0.00012170228711300243,-0.002974661741282379,0.00011373527256500898,0.07675390813878141,-6.334024637761997e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619896720418157,-0.043921126081926845,0.019989872943253186,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,46,1,1,0,39,1,0,1,0,41,0,9.044715909567458e-08,0.42226824164390564,0.4143243432044983,False,0,-0.4143243432044983,False,0.14807617664337158,-5.0863764045061544e-05,0.11071904003620148,-0.0005575802642852068,-5.6839842727640644e-05,-0.04866395145654678,-0.2619897723197937,-0.04392126202583313,0.019989872351288795,3.1415798664093018,4.530114438239252e-06,-0.3031623661518097,-2.8517595183075173e-06,-3.3786245694500394e-06,-2.279759714340912e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-4.808347073102545e-05,0.8808010352093096,-2.6542276629110207e-05,-1.2876822125228626,1.7366821722173594e-05,2.168442817601971,0.7853293293010105,-1.8663299793792148e-07,0.0731690579035356,-0.00010825958963260368,-0.0014876765275632711,0.0001096620154455736,0.07664604393922878,-6.192048312211526e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619897861125037,-0.04392126122717177,0.019989872943161898,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,47,1,1,0,39,1,0,1,0,41,0,9.17900635499791e-08,0.42079436779022217,0.41432446241378784,False,0,-0.41432446241378784,False,0.14795446395874023,-5.533736839424819e-05,0.10418776422739029,-0.0006009422359056771,-5.277340824250132e-05,-0.04795544967055321,-0.26198989152908325,-0.043921396136283875,0.019989872351288795,3.1415798664093018,4.530120349954814e-06,-0.30316683650016785,-2.8517436021502363e-06,-3.3786106996558374e-06,-2.285605732454954e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-5.129714396745742e-05,0.8907448613014738,-3.0450323649940668e-05,-1.2875904988558244,2.1533227950465854e-05,2.178295434353118,0.7853211918817199,-1.1269701404218293e-06,0.07317523894986619,-0.00010023495786193283,0.00024470973611662866,0.00010892041458284568,0.07575721389607573,-6.180722811483311e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198990018255336,-0.043921396371860946,0.019989872943070575,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,48,1,1,0,39,1,0,1,0,41,0,9.166189585130269e-08,0.41938871145248413,0.4143246114253998,False,0,-0.4143246114253998,False,0.14780056476593018,-5.9716301620937884e-05,0.09767329692840576,-0.0010818458395078778,-4.9764894356485456e-05,-0.04862992465496063,-0.2619900107383728,-0.04392153024673462,0.019989872351288795,3.1415798664093018,4.530126261670375e-06,-0.3031713366508484,-2.8517276859929552e-06,-3.3785968298616353e-06,-2.283867539532025e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-5.449311678918331e-05,0.9007721574923927,-3.4199966487328044e-05,-1.2873172999581746,2.564244672408427e-05,2.1880753141807623,0.7853131961119986,-1.0142564812694104e-06,0.0748621030500822,-9.546913392138672e-05,0.0016365960185251993,0.00011002377189984515,0.07519793485106013,-6.070654719909571e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199001425196483,-0.04392153151599435,0.019989872942979242,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,49,1,1,0,39,1,0,1,0,41,0,9.222260644037306e-08,0.4180339276790619,0.4143247604370117,False,0,-0.4143247604370117,False,0.14760175347328186,-6.410025525838137e-05,0.09114718437194824,-0.001125259674154222,-4.0181257645599544e-05,-0.0478285551071167,-0.26199012994766235,-0.04392166808247566,0.019989872351288795,3.1415798664093018,4.530132173385937e-06,-0.30317583680152893,-2.851711769835674e-06,-3.378582732693758e-06,-2.2845267344528963e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-5.766809861413307e-05,0.9109152726224962,-3.7933593615649885e-05,-1.286852347792681,2.9720231738402986e-05,2.1977482545276246,0.785305343141828,-1.744595266693497e-06,0.07459784212244457,-7.929503564161667e-05,0.0031204819172022218,0.000109506254194933,0.07437566554725723,-5.961961086497006e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199012832073804,-0.04392166665957197,0.01998987294288794,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,50,1,1,0,39,1,0,1,0,41,0,9.199330719411591e-08,0.4167502224445343,0.4143248498439789,False,0,-0.4143248498439789,False,0.14737242460250854,-6.84001570334658e-05,0.08464144915342331,-0.0016477812314406037,-3.690611265483312e-05,-0.04860033839941025,-0.2619902491569519,-0.04392180219292641,0.019989872351288795,3.1415798664093018,4.530138085101498e-06,-0.3031803369522095,-2.851695853678393e-06,-3.378568862899556e-06,-2.2763492479871417e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-6.090992439036091e-05,0.9211362295163206,-4.145957546842622e-05,-1.2862083358376881,3.380227985684141e-05,2.207352543198151,0.7852974831699019,-2.2200002559449937e-06,0.07640382014664693,-7.363319328356844e-05,0.004492186379758876,0.00011134732319969219,0.07384779654521892,-5.965978667528231e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619902423888728,-0.043921801802593856,0.019989872942796614,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,51,1,1,0,39,1,0,1,0,41,0,9.333771799902024e-08,0.41551733016967773,0.4143249988555908,False,0,-0.4143249988555908,False,0.1470969021320343,-7.257809193106368e-05,0.07812317460775375,-0.0016379030421376228,-3.386645403224975e-05,-0.047665998339653015,-0.26199036836624146,-0.04392193630337715,0.019989872351288795,3.1415798664093018,4.530143542069709e-06,-0.3031848073005676,-2.851679937521112e-06,-3.3785549931053538e-06,-2.2709750746585655e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-6.41510893725755e-05,0.9314724919866667,-4.4779983878037445e-05,-1.2853727984833214,3.78743680204294e-05,2.216845233296159,0.7852897328093824,-2.896808465362806e-06,0.07595239807837675,-6.757743813963881e-05,0.005974724408168392,0.00011041297867278761,0.07298971652290219,-5.883116540672528e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199035645636937,-0.04392193694505999,0.019989872942705256,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,52,1,1,0,38,1,0,1,0,41,0,9.232712017137601e-08,0.41435790061950684,0.41432511806488037,False,0,-0.41432511806488037,False,0.14679241180419922,-7.675576489418745e-05,0.07162930071353912,-0.0022169065196067095,-2.66917995759286e-05,-0.048557769507169724,-0.2619904577732086,-0.043922070413827896,0.019989872351288795,3.1415798664093018,4.5301494537852705e-06,-0.30318930745124817,-2.8516637939901557e-06,-3.3785411233111518e-06,-2.2833818169587516e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-6.73549604219183e-05,0.9418804804171612,-4.80987095169296e-05,-1.2843601837538865,4.187048646039944e-05,2.226270493599605,0.7852821525500194,-2.6263925886963998e-06,0.07790780890690016,-5.6801883291449735e-05,0.0073295255868967325,0.00011213655638647041,0.07247123464934543,-5.750982559225761e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199047052322766,-0.04392207208697036,0.019989872942613895,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,53,1,1,0,38,1,0,1,0,41,0,7.198072182745818e-08,0.41324862837791443,0.4143252372741699,False,0,-0.4143252372741699,False,0.14644008874893188,-8.087170135695487e-05,0.06512033939361572,-0.002142674056813121,-2.0722680346807465e-05,-0.04740674048662186,-0.26199057698249817,-0.04392220824956894,0.019989872351288795,3.1415798664093018,4.530155365500832e-06,-0.3031938076019287,-2.8516478778328747e-06,-3.3785272535169497e-06,-2.2746630967684922e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-7.069498762664554e-05,0.9524060957308856,-5.110822841327414e-05,-1.283154558946388,4.558532463909874e-05,2.2355784975722766,0.7852745815108144,8.379270030985835e-07,0.07709789922735011,-5.403257376374417e-05,0.008712860038607835,0.00012848921442220815,0.07156957145585208,-5.7256467986780725e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199058458944774,-0.043922207228325016,0.019989872942522535,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,54,1,1,0,38,1,0,1,0,41,0,9.279401069761661e-08,0.4122161567211151,0.41432538628578186,False,0,-0.41432538628578186,False,0.1460612416267395,-8.488741877954453e-05,0.05864293500781059,-0.0028171674348413944,-1.9066430468228646e-05,-0.04857679083943367,-0.2619906961917877,-0.043922342360019684,0.019989872351288795,3.1415798664093018,4.5301612772163935e-06,-0.30319830775260925,-2.8516319616755936e-06,-3.3785133837227477e-06,-2.2767274177049046e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-7.401312836528445e-05,0.9629925297154177,-5.405266066607526e-05,-1.2817763048574375,4.9672123589564955e-05,2.244822010515749,0.7852671689362157,-4.027719487493815e-06,0.07947122137666657,-4.313719204891036e-05,0.01014216954668029,0.00011428543081644892,0.07107376051471809,-5.620182381295066e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619906986550294,-0.0439223423691239,0.019989872942431184,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,55,1,1,0,38,1,0,1,0,41,0,7.251929190488227e-08,0.4112301468849182,0.414325475692749,False,0,-0.414325475692749,False,0.14563031494617462,-8.895814971765503e-05,0.05214352160692215,-0.002569277072325349,-7.177726274676388e-06,-0.046986550092697144,-0.26199081540107727,-0.04392247647047043,0.019989872351288795,3.1415798664093018,4.530167188931955e-06,-0.3032027781009674,-2.8516160455183126e-06,-3.3784995139285456e-06,-2.284027134091815e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-7.734677459924487e-05,0.9737026665074139,-5.694993357316824e-05,-1.2802047381409878,5.332161571424165e-05,2.2539390505627552,0.7852598235834013,2.392363725569127e-08,0.07806260055092022,-3.1757150812435336e-05,0.0115307127282267,0.00012997326599074183,0.0701012366966148,-5.551801318846427e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199081271997254,-0.043922477509367085,0.01998987294233979,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,56,1,1,0,38,1,0,1,0,41,0,9.266310030398017e-08,0.4103274643421173,0.41432562470436096,False,0,-0.41432562470436096,False,0.14517879486083984,-9.289470472140238e-05,0.045688267797231674,-0.0034725896548479795,-7.949285645736381e-06,-0.04871362820267677,-0.2619909346103668,-0.04392261430621147,0.019989872351288795,3.1415798664093018,4.530172645900166e-06,-0.30320727825164795,-2.8516001293610316e-06,-3.3784856441343436e-06,-2.2848285763377163e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-8.07465189708244e-05,0.984457214689756,-5.966481639421841e-05,-1.2784657359097085,5.739957638960267e-05,2.2630018855923337,0.7852524779755684,-5.187982511993343e-06,0.08116497706969858,-2.442122743150836e-05,0.012914875316186111,0.00011622891635876959,0.06968450944675036,-5.568598464771382e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619909267842774,-0.043922612649054504,0.019989872942248414,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,57,1,1,0,38,1,0,1,0,41,0,1.3619815319998452e-07,0.4096375107765198,0.4143257737159729,False,0,-0.4143257737159729,False,0.14479073882102966,-9.648548439145088e-05,0.040256254374980927,-0.004944269545376301,-1.700683969829697e-05,-0.04608123376965523,-0.26199105381965637,-0.043922748416662216,0.019989872351288795,3.1415798664093018,4.530178557615727e-06,-0.3032117784023285,-2.851583985830075e-06,-3.3784717743401416e-06,-2.2877984229285886e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.12844134867191315,-1.0,-8.386062396767365e-05,0.9936010180914638,-6.228429115388731e-05,-1.2768241648174863,6.195189285086754e-05,2.270613988848911,0.7852452615228631,-1.39904363044294e-05,0.07603491468837822,-2.1797172048938838e-05,0.01240401650956243,7.570749079329961e-05,0.05852984050268719,-5.5041227539139904e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199104084794383,-0.04392274778818619,0.01998987294215704,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,58,1,1,0,38,1,0,1,0,41,0,1.8252191580359067e-07,0.40910857915878296,0.41432589292526245,False,0,-0.41432589292526245,False,0.1444491446018219,-9.982842311728746e-05,0.035979174077510834,-0.004155104514211416,-1.6897902241908014e-05,-0.036315567791461945,-0.26199114322662354,-0.04392288252711296,0.019989872351288795,3.1415798664093018,4.530184469331289e-06,-0.30321627855300903,-2.851568069672794e-06,-3.3784579045459395e-06,-2.2750898387435825e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.10128126293420792,-1.0,-8.64470878029938e-05,1.0008347437886866,-6.511360622057196e-05,-1.2753997395658667,6.6489353095168e-05,2.2764067612864953,0.785238414279269,-1.940532567793344e-05,0.06042277633769136,-9.445272586082356e-06,0.010934957523872905,3.798419041110487e-05,0.04454098669828157,-5.26106748959948e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199115491097186,-0.043922882926762156,0.019989872942065653,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,59,1,1,0,38,1,0,1,0,41,0,2.0348470286535303e-07,0.4087013900279999,0.414326012134552,False,0,-0.414326012134552,False,0.14415864646434784,-0.00010298575944034383,0.03259427845478058,-0.003097376087680459,-1.6297883121296763e-05,-0.027956664562225342,-0.2619912624359131,-0.043923016637563705,0.019989872351288795,3.1415798664093018,4.53019038104685e-06,-0.3032207489013672,-2.851552153515513e-06,-3.378443807378062e-06,-2.291278278221398e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.07989587634801865,-1.0,-8.865443647299072e-05,1.0065824773540875,-6.806544797788282e-05,-1.2742179096231334,7.081409863765005e-05,2.280923236681819,0.7852318631435662,-2.1169348672484196e-05,0.047013445955040686,-3.3484847301159864e-06,0.009172020680874853,1.8037816751520844e-05,0.0347275155498369,-5.05133072472028e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619912689733615,-0.04392301806478242,0.019989872941974227,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,60,1,1,0,38,1,0,1,0,41,0,1.921872296861693e-07,0.4083899259567261,0.41432613134384155,False,0,-0.41432613134384155,False,0.14391972124576569,-0.00010597843356663361,0.029918096959590912,-0.002302921377122402,-1.7202819435624406e-05,-0.021574154496192932,-0.26199138164520264,-0.04392315447330475,0.019989872351288795,3.1415798664093018,4.530196292762412e-06,-0.30322524905204773,-2.851536237358232e-06,-3.37842993758386e-06,-2.2867541193960506e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.06297139823436737,-1.0,-9.067832280623427e-05,1.0111403511534893,-7.091630848815861e-05,-1.2732600783502805,7.470471656840714e-05,2.2844834290231613,0.7852255830143927,-1.7953699168798048e-05,0.0365475219711424,-8.95617089998683e-06,0.007412611427853537,2.1384654401473274e-05,0.027374569602135263,-4.835370612985609e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26199138303511277,-0.04392315320224696,0.019989872941882838,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
